feature,importance,importance_std,split_id,train_end,horizon,model
HospRisk_rollmean52,0.004870351127636607,0.0006109118315012242,2,2019-12-30,4,CatBoost
HospRisk_ewm12,0.0024121033331719168,0.0002884291316019962,2,2019-12-30,4,CatBoost
HospRisk_ewm24,0.0008069950105632995,0.00016710164764610844,2,2019-12-30,4,CatBoost
HospRisk_ewm52,0.0026434036275023885,0.00041326447218720925,2,2019-12-30,4,CatBoost
year,0.0,0.0,2,2019-12-30,13,Ridge
month,0.0010820236602935185,0.0004592755681281903,2,2019-12-30,13,Ridge
quarter,0.005723268263473425,0.0009038539960630431,2,2019-12-30,13,Ridge
week_sin,0.0010838828631432652,0.00043431073507138894,2,2019-12-30,13,Ridge
week_cos,0.00020443554719462576,0.00012253641266891336,2,2019-12-30,13,Ridge
HospRisk_lag1,0.00017938581032883594,0.00013479577472621756,2,2019-12-30,13,Ridge
HospRisk_lag2,-0.00011917858966368212,3.3925503870687434e-05,2,2019-12-30,13,Ridge
HospRisk_lag4,8.240767441972663e-05,5.538185915014007e-05,2,2019-12-30,13,Ridge
HospRisk_lag8,1.0667062353575395e-05,1.4491785886236003e-05,2,2019-12-30,13,Ridge
HospRisk_lag12,3.09608038794873e-06,4.980909090766307e-06,2,2019-12-30,13,Ridge
HospRisk_lag24,-3.938772059565165e-05,1.3990556127570593e-05,2,2019-12-30,13,Ridge
HospRisk_lag52,0.00012575656949462277,6.074888441859066e-05,2,2019-12-30,13,Ridge
HospRisk_rollmean12,0.0008005240406642911,0.0002550537694802951,2,2019-12-30,13,Ridge
HospRisk_rollmean24,-0.00018848156594365452,5.384920587156688e-05,2,2019-12-30,13,Ridge
HospRisk_rollmean52,0.025872366346426433,0.0007350596271394564,2,2019-12-30,13,Ridge
HospRisk_ewm12,0.0001021056990524738,1.754397101773967e-05,2,2019-12-30,13,Ridge
HospRisk_ewm24,0.017092290541014864,0.0004308391867596482,2,2019-12-30,13,Ridge
HospRisk_ewm52,-0.0002494795987503462,2.7162017191134674e-05,2,2019-12-30,13,Ridge
year,0.0,0.0,2,2019-12-30,13,Lasso
month,0.0,0.0,2,2019-12-30,13,Lasso
quarter,0.0004864029949587123,0.00019469066491229975,2,2019-12-30,13,Lasso
week_sin,0.0005132696770868917,0.00029336125913232103,2,2019-12-30,13,Lasso
week_cos,0.00019976727635837022,0.00011240132624653955,2,2019-12-30,13,Lasso
HospRisk_lag1,-1.6301881991603872e-05,3.6944859881385365e-05,2,2019-12-30,13,Lasso
HospRisk_lag2,0.0,0.0,2,2019-12-30,13,Lasso
HospRisk_lag4,0.0,0.0,2,2019-12-30,13,Lasso
HospRisk_lag8,0.0,0.0,2,2019-12-30,13,Lasso
HospRisk_lag12,-3.2569518680303223e-06,1.0011419849438667e-05,2,2019-12-30,13,Lasso
HospRisk_lag24,0.0,0.0,2,2019-12-30,13,Lasso
HospRisk_lag52,1.7864351118795917e-05,1.4490505276747712e-05,2,2019-12-30,13,Lasso
HospRisk_rollmean12,0.0,0.0,2,2019-12-30,13,Lasso
HospRisk_rollmean24,0.0,0.0,2,2019-12-30,13,Lasso
HospRisk_rollmean52,0.013236989130307459,0.00048489600144226375,2,2019-12-30,13,Lasso
HospRisk_ewm12,0.0,0.0,2,2019-12-30,13,Lasso
HospRisk_ewm24,0.0,0.0,2,2019-12-30,13,Lasso
HospRisk_ewm52,0.0,0.0,2,2019-12-30,13,Lasso
year,0.0,0.0,2,2019-12-30,13,ElasticNet
month,0.0,0.0,2,2019-12-30,13,ElasticNet
quarter,0.0008168258980182919,0.0002762134863470318,2,2019-12-30,13,ElasticNet
week_sin,0.0007701925294161694,0.00036509955672510083,2,2019-12-30,13,ElasticNet
week_cos,0.00023165605445508164,0.00012268953354868114,2,2019-12-30,13,ElasticNet
HospRisk_lag1,-4.862284718826215e-06,5.85793311075132e-05,2,2019-12-30,13,ElasticNet
HospRisk_lag2,0.0,0.0,2,2019-12-30,13,ElasticNet
HospRisk_lag4,4.474767424883508e-06,5.119989980038257e-06,2,2019-12-30,13,ElasticNet
HospRisk_lag8,0.0,0.0,2,2019-12-30,13,ElasticNet
HospRisk_lag12,-8.409977808182534e-06,2.4144426017976414e-05,2,2019-12-30,13,ElasticNet
HospRisk_lag24,0.0,0.0,2,2019-12-30,13,ElasticNet
HospRisk_lag52,3.9928498194308216e-05,2.9319869016663624e-05,2,2019-12-30,13,ElasticNet
HospRisk_rollmean12,0.0,0.0,2,2019-12-30,13,ElasticNet
HospRisk_rollmean24,0.0,0.0,2,2019-12-30,13,ElasticNet
HospRisk_rollmean52,0.014508895976906317,0.0005154703764749685,2,2019-12-30,13,ElasticNet
HospRisk_ewm12,0.00018057220980328137,2.7748447712401616e-05,2,2019-12-30,13,ElasticNet
HospRisk_ewm24,0.0,0.0,2,2019-12-30,13,ElasticNet
HospRisk_ewm52,0.0,0.0,2,2019-12-30,13,ElasticNet
year,0.0,0.0,2,2019-12-30,13,PLS
month,0.0009043115837820803,0.00042058428437482626,2,2019-12-30,13,PLS
quarter,0.0055053096944066016,0.0008882366540195186,2,2019-12-30,13,PLS
week_sin,0.001218667091894543,0.00045897978848265106,2,2019-12-30,13,PLS
week_cos,0.0002041924821234331,0.0001215575114593857,2,2019-12-30,13,PLS
HospRisk_lag1,0.00012643823687191746,0.00011971353063174647,2,2019-12-30,13,PLS
HospRisk_lag2,-0.00010347477538293903,2.555869985512166e-05,2,2019-12-30,13,PLS
HospRisk_lag4,5.5422209324368364e-05,4.362541438236927e-05,2,2019-12-30,13,PLS
HospRisk_lag8,1.1702359672027818e-05,1.606406744158326e-05,2,2019-12-30,13,PLS
HospRisk_lag12,-1.2009744745644647e-05,2.7463281576713742e-05,2,2019-12-30,13,PLS
HospRisk_lag24,-6.820691679004786e-06,1.9055827987704278e-06,2,2019-12-30,13,PLS
HospRisk_lag52,0.00010231198589336632,5.561675470003532e-05,2,2019-12-30,13,PLS
HospRisk_rollmean12,-2.5769606867892537e-05,0.00011910828024432003,2,2019-12-30,13,PLS
HospRisk_rollmean24,0.0018436616316942268,7.957211240171023e-05,2,2019-12-30,13,PLS
HospRisk_rollmean52,0.01541724043158198,0.000540532367424704,2,2019-12-30,13,PLS
HospRisk_ewm12,0.0020254724080717656,0.00015069654057861884,2,2019-12-30,13,PLS
HospRisk_ewm24,0.00037010209822315734,3.2430851311390203e-05,2,2019-12-30,13,PLS
HospRisk_ewm52,8.25645597737179e-05,0.00011240484832502476,2,2019-12-30,13,PLS
year,0.0,0.0,2,2019-12-30,13,XGBoost
month,3.713491081058784e-05,0.0001026639308830328,2,2019-12-30,13,XGBoost
quarter,0.0,0.0,2,2019-12-30,13,XGBoost
week_sin,0.0001845477874115653,0.0003390841365564958,2,2019-12-30,13,XGBoost
week_cos,0.0008831049317283901,0.00037999005412180103,2,2019-12-30,13,XGBoost
HospRisk_lag1,3.132728036486232e-05,0.0002017387527767895,2,2019-12-30,13,XGBoost
HospRisk_lag2,0.00014893727038107764,0.00011585760620459067,2,2019-12-30,13,XGBoost
HospRisk_lag4,9.170993413369355e-05,5.3186418016457205e-05,2,2019-12-30,13,XGBoost
HospRisk_lag8,-0.00022139710966785354,0.00015557867669451208,2,2019-12-30,13,XGBoost
HospRisk_lag12,-0.00023914149923683902,0.0001408139835098764,2,2019-12-30,13,XGBoost
HospRisk_lag24,-0.0004690238738145391,0.0002555420023598707,2,2019-12-30,13,XGBoost
HospRisk_lag52,-0.0006712378250697704,9.645638975485214e-05,2,2019-12-30,13,XGBoost
HospRisk_rollmean12,0.002025152181700768,0.0005694424836203895,2,2019-12-30,13,XGBoost
HospRisk_rollmean24,0.00546050784583238,0.0003978718488202722,2,2019-12-30,13,XGBoost
HospRisk_rollmean52,0.016110803662332723,0.0008934141872698134,2,2019-12-30,13,XGBoost
HospRisk_ewm12,0.0016492662541603253,0.000184887602450651,2,2019-12-30,13,XGBoost
HospRisk_ewm24,0.006195963631549945,0.000313388659173274,2,2019-12-30,13,XGBoost
HospRisk_ewm52,0.0028702532651311064,0.00032617585438753696,2,2019-12-30,13,XGBoost
year,0.0,0.0,2,2019-12-30,13,LightGBM
month,-1.5115336768967148e-05,0.00010033121889353429,2,2019-12-30,13,LightGBM
quarter,0.0,0.0,2,2019-12-30,13,LightGBM
week_sin,-9.513706936159494e-05,0.00039708085716011205,2,2019-12-30,13,LightGBM
week_cos,0.0005371621679879258,0.00041954548577170607,2,2019-12-30,13,LightGBM
HospRisk_lag1,5.623835982718206e-05,0.0001937961172308558,2,2019-12-30,13,LightGBM
HospRisk_lag2,0.0001065000799642668,0.0001240327645564161,2,2019-12-30,13,LightGBM
HospRisk_lag4,8.686798161405829e-06,9.168241812991464e-05,2,2019-12-30,13,LightGBM
HospRisk_lag8,-0.000419874258978159,8.496408481171898e-05,2,2019-12-30,13,LightGBM
HospRisk_lag12,-0.00015377881501894565,0.00025799638887363525,2,2019-12-30,13,LightGBM
HospRisk_lag24,-0.0003481369764077591,0.00022132291620575792,2,2019-12-30,13,LightGBM
HospRisk_lag52,-0.00035996542288768143,0.00020947056456267475,2,2019-12-30,13,LightGBM
HospRisk_rollmean12,-0.00017894278332067915,6.367922315425003e-05,2,2019-12-30,13,LightGBM
HospRisk_rollmean24,0.00019145927594612088,0.00013602304593542398,2,2019-12-30,13,LightGBM
HospRisk_rollmean52,0.008012870976062708,0.0003683221996874661,2,2019-12-30,13,LightGBM
HospRisk_ewm12,0.0005460484868632043,4.699991803229544e-05,2,2019-12-30,13,LightGBM
HospRisk_ewm24,0.001789109751882595,0.0002132264121536778,2,2019-12-30,13,LightGBM
HospRisk_ewm52,0.0008915625853177956,0.000224495912267431,2,2019-12-30,13,LightGBM
year,0.0,0.0,2,2019-12-30,13,CatBoost
month,0.0002600887551557296,0.00010384484516070314,2,2019-12-30,13,CatBoost
quarter,2.0478839524251667e-05,3.780623880256474e-05,2,2019-12-30,13,CatBoost
week_sin,0.0004956474809085342,0.0002853712838407744,2,2019-12-30,13,CatBoost
week_cos,8.16622267466316e-05,0.00020616542105868444,2,2019-12-30,13,CatBoost
HospRisk_lag1,8.154311448533292e-05,5.481790581349451e-05,2,2019-12-30,13,CatBoost
HospRisk_lag2,0.00014508754919412837,5.910722147893273e-05,2,2019-12-30,13,CatBoost
HospRisk_lag4,2.1202304911976945e-05,4.007990714114141e-05,2,2019-12-30,13,CatBoost
HospRisk_lag8,-9.557435907552314e-05,5.72413199974751e-05,2,2019-12-30,13,CatBoost
HospRisk_lag12,-0.00025058459959395596,9.413438011440227e-05,2,2019-12-30,13,CatBoost
HospRisk_lag24,-0.00021922120601145512,8.625927601360434e-05,2,2019-12-30,13,CatBoost
HospRisk_lag52,7.752300896419761e-05,8.049438719581352e-05,2,2019-12-30,13,CatBoost
HospRisk_rollmean12,0.0010898156519523027,0.00020491664929096065,2,2019-12-30,13,CatBoost
HospRisk_rollmean24,4.869500871677035e-05,4.0369646157251605e-05,2,2019-12-30,13,CatBoost
HospRisk_rollmean52,0.0034483377045727128,0.00023876975582323362,2,2019-12-30,13,CatBoost
HospRisk_ewm12,4.7289638240632925e-05,3.204716411281765e-05,2,2019-12-30,13,CatBoost
HospRisk_ewm24,-0.0003330438482806175,8.814505586131958e-05,2,2019-12-30,13,CatBoost
HospRisk_ewm52,0.00145079910966458,0.00015762631025675145,2,2019-12-30,13,CatBoost
year,0.0,0.0,3,2020-12-28,1,Ridge
month,0.006482010363511354,0.000514742123617609,3,2020-12-28,1,Ridge
quarter,0.0005965550661174879,0.00022370675193149925,3,2020-12-28,1,Ridge
week_sin,0.0020290004423793194,0.00037743282334056877,3,2020-12-28,1,Ridge
week_cos,6.844507393212184e-05,0.00010636358585232111,3,2020-12-28,1,Ridge
HospRisk_lag1,0.00019671594596007425,7.506241569547295e-05,3,2020-12-28,1,Ridge
HospRisk_lag2,1.1551851771546274e-05,1.4754904649940257e-05,3,2020-12-28,1,Ridge
HospRisk_lag4,4.180142014018062e-05,0.00010775271993801362,3,2020-12-28,1,Ridge
HospRisk_lag8,2.7921275908021625e-05,1.5957575008271923e-05,3,2020-12-28,1,Ridge
HospRisk_lag12,-2.2263707586905877e-05,0.00013551059608571424,3,2020-12-28,1,Ridge
HospRisk_lag24,-4.721435134891206e-06,2.046658668573265e-05,3,2020-12-28,1,Ridge
HospRisk_lag52,-0.0002936513659933415,0.00010093178722767335,3,2020-12-28,1,Ridge
HospRisk_rollmean12,0.0009603874163646275,0.0003804230766262078,3,2020-12-28,1,Ridge
HospRisk_rollmean24,0.001023393718166349,0.0003146280344773927,3,2020-12-28,1,Ridge
HospRisk_rollmean52,0.00890177638078805,0.0005570930482079787,3,2020-12-28,1,Ridge
HospRisk_ewm12,0.015333354105529273,0.0009395118680026731,3,2020-12-28,1,Ridge
HospRisk_ewm24,0.0287284666456969,0.0015561614468936448,3,2020-12-28,1,Ridge
HospRisk_ewm52,0.0022968461893971837,0.00036581079708253636,3,2020-12-28,1,Ridge
year,0.0,0.0,3,2020-12-28,1,Lasso
month,0.002044731820887891,0.0002812542710848182,3,2020-12-28,1,Lasso
quarter,0.0,0.0,3,2020-12-28,1,Lasso
week_sin,0.001405545496727123,0.000301417473600196,3,2020-12-28,1,Lasso
week_cos,6.4420879671101e-05,8.902224953061561e-05,3,2020-12-28,1,Lasso
HospRisk_lag1,0.0,0.0,3,2020-12-28,1,Lasso
HospRisk_lag2,1.3323462247494255e-05,3.4101227158017735e-05,3,2020-12-28,1,Lasso
HospRisk_lag4,6.26064177599861e-05,0.00011352747919770483,3,2020-12-28,1,Lasso
HospRisk_lag8,0.0,0.0,3,2020-12-28,1,Lasso
HospRisk_lag12,-1.6307054799902244e-05,2.962602617753069e-05,3,2020-12-28,1,Lasso
HospRisk_lag24,0.0,0.0,3,2020-12-28,1,Lasso
HospRisk_lag52,-0.00026043325240582835,0.00010289433861089103,3,2020-12-28,1,Lasso
HospRisk_rollmean12,0.0,0.0,3,2020-12-28,1,Lasso
HospRisk_rollmean24,0.0,0.0,3,2020-12-28,1,Lasso
HospRisk_rollmean52,0.0070043800496208675,0.0005086734672493123,3,2020-12-28,1,Lasso
HospRisk_ewm12,-2.888775582454706e-06,3.3679152008869326e-05,3,2020-12-28,1,Lasso
HospRisk_ewm24,0.0,0.0,3,2020-12-28,1,Lasso
HospRisk_ewm52,2.7997350997333025e-05,8.171619091344957e-05,3,2020-12-28,1,Lasso
year,0.0,0.0,3,2020-12-28,1,ElasticNet
month,0.0025081654253062413,0.00031649954704456945,3,2020-12-28,1,ElasticNet
quarter,0.0,0.0,3,2020-12-28,1,ElasticNet
week_sin,0.0017973769434820764,0.00034421300874708574,3,2020-12-28,1,ElasticNet
week_cos,6.859134982770688e-05,9.828300184927629e-05,3,2020-12-28,1,ElasticNet
HospRisk_lag1,-3.5325049701884213e-06,6.873198488902159e-06,3,2020-12-28,1,ElasticNet
HospRisk_lag2,2.2417941259600392e-05,4.575257439954768e-05,3,2020-12-28,1,ElasticNet
HospRisk_lag4,7.535808344485417e-05,0.00013022218930503407,3,2020-12-28,1,ElasticNet
HospRisk_lag8,0.0,0.0,3,2020-12-28,1,ElasticNet
HospRisk_lag12,-2.463513040484311e-05,4.421291026868241e-05,3,2020-12-28,1,ElasticNet
HospRisk_lag24,0.0,0.0,3,2020-12-28,1,ElasticNet
HospRisk_lag52,-0.0002848777348541609,0.00010717716066711939,3,2020-12-28,1,ElasticNet
HospRisk_rollmean12,0.0,0.0,3,2020-12-28,1,ElasticNet
HospRisk_rollmean24,0.0,0.0,3,2020-12-28,1,ElasticNet
HospRisk_rollmean52,0.006789825178071418,0.0005053984748354612,3,2020-12-28,1,ElasticNet
HospRisk_ewm12,0.0,0.0,3,2020-12-28,1,ElasticNet
HospRisk_ewm24,0.0,0.0,3,2020-12-28,1,ElasticNet
HospRisk_ewm52,5.7640582351092815e-05,0.00010107469368345012,3,2020-12-28,1,ElasticNet
year,0.0,0.0,3,2020-12-28,1,PLS
month,0.006363789775632661,0.0005040099460093552,3,2020-12-28,1,PLS
quarter,0.0005859925963190349,0.00022493870161058004,3,2020-12-28,1,PLS
week_sin,0.0019687498906392044,0.0003760227882673699,3,2020-12-28,1,PLS
week_cos,7.9724105513862e-05,0.00011040989155218363,3,2020-12-28,1,PLS
HospRisk_lag1,1.8364122337166665e-05,1.494921856659352e-05,3,2020-12-28,1,PLS
HospRisk_lag2,2.3845130639799094e-06,3.143814316091363e-05,3,2020-12-28,1,PLS
HospRisk_lag4,7.398466036810936e-05,0.00013609961343670796,3,2020-12-28,1,PLS
HospRisk_lag8,6.127688120877162e-06,3.9199118610541255e-06,3,2020-12-28,1,PLS
HospRisk_lag12,-3.282069579897406e-05,0.0001050286759971049,3,2020-12-28,1,PLS
HospRisk_lag24,8.72965226772493e-07,1.6521888466642714e-06,3,2020-12-28,1,PLS
HospRisk_lag52,-0.00030927602356824456,0.00011224293979537204,3,2020-12-28,1,PLS
HospRisk_rollmean12,0.0008582628439568584,0.0003537648877638041,3,2020-12-28,1,PLS
HospRisk_rollmean24,0.000298123910016207,0.00011681454027748899,3,2020-12-28,1,PLS
HospRisk_rollmean52,0.004946923554258059,0.0004484585757210286,3,2020-12-28,1,PLS
HospRisk_ewm12,0.00029564775390517604,0.0001858730634351422,3,2020-12-28,1,PLS
HospRisk_ewm24,-1.0448869734525079e-05,6.190613407615819e-05,3,2020-12-28,1,PLS
HospRisk_ewm52,0.001077833705407666,0.0002718177821098547,3,2020-12-28,1,PLS
year,0.0,0.0,3,2020-12-28,1,XGBoost
month,0.0003747240770681337,0.00017591247139071492,3,2020-12-28,1,XGBoost
quarter,0.0,0.0,3,2020-12-28,1,XGBoost
week_sin,0.00014341761185374113,0.00015938797417840834,3,2020-12-28,1,XGBoost
week_cos,0.0006158635539965151,0.0002164113850822693,3,2020-12-28,1,XGBoost
HospRisk_lag1,-0.0002680854146459022,0.00013310318594877946,3,2020-12-28,1,XGBoost
HospRisk_lag2,-7.5481348319556e-05,0.0001243279862315393,3,2020-12-28,1,XGBoost
HospRisk_lag4,-0.00012390403831076812,0.0001293302469980184,3,2020-12-28,1,XGBoost
HospRisk_lag8,-2.2206440913608017e-06,0.0001419761928437175,3,2020-12-28,1,XGBoost
HospRisk_lag12,-6.688808568124372e-05,0.00014048237179300352,3,2020-12-28,1,XGBoost
HospRisk_lag24,0.00011212644932961924,0.00012192442449125148,3,2020-12-28,1,XGBoost
HospRisk_lag52,0.00015292625544691685,0.00022140198791742558,3,2020-12-28,1,XGBoost
HospRisk_rollmean12,0.007077410944934026,0.0012672957020509197,3,2020-12-28,1,XGBoost
HospRisk_rollmean24,0.002604730714167852,0.0006013521041368086,3,2020-12-28,1,XGBoost
HospRisk_rollmean52,0.011020436953642044,0.0006845642262161206,3,2020-12-28,1,XGBoost
HospRisk_ewm12,0.0013519065971573986,0.0007195909887660794,3,2020-12-28,1,XGBoost
HospRisk_ewm24,0.0008948296822760937,0.00014134559402872573,3,2020-12-28,1,XGBoost
HospRisk_ewm52,0.001185051059045078,0.00023028781731686214,3,2020-12-28,1,XGBoost
year,0.0,0.0,3,2020-12-28,1,LightGBM
month,0.00054044484281629,0.00013771032454006597,3,2020-12-28,1,LightGBM
quarter,0.0,0.0,3,2020-12-28,1,LightGBM
week_sin,0.0002548437856511487,0.00022688562749869615,3,2020-12-28,1,LightGBM
week_cos,0.0011469231329650498,0.00025297921358695755,3,2020-12-28,1,LightGBM
HospRisk_lag1,-4.951053868872402e-05,9.269900274206229e-05,3,2020-12-28,1,LightGBM
HospRisk_lag2,0.0001311761838994896,4.216828209621399e-05,3,2020-12-28,1,LightGBM
HospRisk_lag4,-0.00012083472666948869,0.00018336756458874146,3,2020-12-28,1,LightGBM
HospRisk_lag8,-9.545874320004977e-06,6.297351865294887e-05,3,2020-12-28,1,LightGBM
HospRisk_lag12,0.00010010614483698665,0.00016431045896667665,3,2020-12-28,1,LightGBM
HospRisk_lag24,0.0002609559877441381,0.000178611549168897,3,2020-12-28,1,LightGBM
HospRisk_lag52,-9.896466305427953e-05,0.0001303574737157421,3,2020-12-28,1,LightGBM
HospRisk_rollmean12,0.0018507351761425038,0.0003996614496404729,3,2020-12-28,1,LightGBM
HospRisk_rollmean24,0.0007333606715527353,0.0001790503063291317,3,2020-12-28,1,LightGBM
HospRisk_rollmean52,0.007376943130911523,0.0007245800430510591,3,2020-12-28,1,LightGBM
HospRisk_ewm12,0.000537952820911769,0.0004342500771104176,3,2020-12-28,1,LightGBM
HospRisk_ewm24,0.0003625356730970475,0.0003111309054266617,3,2020-12-28,1,LightGBM
HospRisk_ewm52,0.00013532053360064688,0.00011121007982279178,3,2020-12-28,1,LightGBM
year,0.0,0.0,3,2020-12-28,1,CatBoost
month,0.0002857649993774358,0.00010192422017904585,3,2020-12-28,1,CatBoost
quarter,0.00013300178211588797,4.693055352916051e-05,3,2020-12-28,1,CatBoost
week_sin,0.00019459920122149587,0.00012023400980978401,3,2020-12-28,1,CatBoost
week_cos,0.0005592032835900262,0.0001730794201431747,3,2020-12-28,1,CatBoost
HospRisk_lag1,-0.00013007560201779288,7.977913387356418e-05,3,2020-12-28,1,CatBoost
HospRisk_lag2,2.1134402302780407e-06,4.395699302434592e-05,3,2020-12-28,1,CatBoost
HospRisk_lag4,-1.5130076475716736e-05,0.00012560279499960537,3,2020-12-28,1,CatBoost
HospRisk_lag8,3.5388897387689246e-06,9.815502164877034e-05,3,2020-12-28,1,CatBoost
HospRisk_lag12,-1.6690057804519266e-05,4.039410536370576e-05,3,2020-12-28,1,CatBoost
HospRisk_lag24,8.19133254900628e-05,7.390578686800094e-05,3,2020-12-28,1,CatBoost
HospRisk_lag52,-0.0003369614045441838,6.408287043888254e-05,3,2020-12-28,1,CatBoost
HospRisk_rollmean12,0.00020242917937263183,5.077003720685727e-05,3,2020-12-28,1,CatBoost
HospRisk_rollmean24,0.000332654683442557,0.00010146120805934616,3,2020-12-28,1,CatBoost
HospRisk_rollmean52,0.0012710147068850652,0.0002986760728325455,3,2020-12-28,1,CatBoost
HospRisk_ewm12,0.0003684417485150471,0.00029968864742664766,3,2020-12-28,1,CatBoost
HospRisk_ewm24,0.0003532824772357945,0.0002304400554589862,3,2020-12-28,1,CatBoost
HospRisk_ewm52,0.0013298444782379292,0.00035413795477703215,3,2020-12-28,1,CatBoost
year,0.0,0.0,3,2020-12-28,4,Ridge
month,-5.87820923684812e-05,0.0001414605064326127,3,2020-12-28,4,Ridge
quarter,0.0005739766224308219,0.0003103313026919243,3,2020-12-28,4,Ridge
week_sin,0.0002242513493964926,0.0002425259318603459,3,2020-12-28,4,Ridge
week_cos,0.00015490407978452914,0.0001599255824733957,3,2020-12-28,4,Ridge
HospRisk_lag1,0.0003084421378788726,0.00012550517195383478,3,2020-12-28,4,Ridge
HospRisk_lag2,0.00024187676690063387,5.232818053798365e-05,3,2020-12-28,4,Ridge
HospRisk_lag4,-7.436586326348138e-05,2.221133977743268e-05,3,2020-12-28,4,Ridge
HospRisk_lag8,5.552933891245226e-06,1.881506236458224e-05,3,2020-12-28,4,Ridge
HospRisk_lag12,-4.5805963818718046e-05,4.960135167506984e-05,3,2020-12-28,4,Ridge
HospRisk_lag24,1.4199160922290232e-05,1.9545766361174648e-05,3,2020-12-28,4,Ridge
HospRisk_lag52,-0.00013275481074582763,2.2399730027804792e-05,3,2020-12-28,4,Ridge
HospRisk_rollmean12,0.0011610716999705783,0.0001756295407477273,3,2020-12-28,4,Ridge
HospRisk_rollmean24,0.0009441335995809708,9.618760322275418e-05,3,2020-12-28,4,Ridge
HospRisk_rollmean52,0.01768599893232368,0.00040216772338281316,3,2020-12-28,4,Ridge
HospRisk_ewm12,0.0005368506462255174,7.495046597117207e-05,3,2020-12-28,4,Ridge
HospRisk_ewm24,0.014774328576233675,0.00042907691544319556,3,2020-12-28,4,Ridge
HospRisk_ewm52,2.2447516633500307e-05,2.7596328193451482e-05,3,2020-12-28,4,Ridge
year,0.0,0.0,3,2020-12-28,4,Lasso
month,0.0,0.0,3,2020-12-28,4,Lasso
quarter,0.0,0.0,3,2020-12-28,4,Lasso
week_sin,3.030325656944166e-05,7.401436476627881e-05,3,2020-12-28,4,Lasso
week_cos,0.00017640507250125115,0.0001550055073725073,3,2020-12-28,4,Lasso
HospRisk_lag1,0.00012315066823431197,7.571654630420312e-05,3,2020-12-28,4,Lasso
HospRisk_lag2,6.888180742686822e-05,1.9345182114275783e-05,3,2020-12-28,4,Lasso
HospRisk_lag4,0.0,0.0,3,2020-12-28,4,Lasso
HospRisk_lag8,0.0,0.0,3,2020-12-28,4,Lasso
HospRisk_lag12,-5.189800467469974e-06,4.02629113795525e-06,3,2020-12-28,4,Lasso
HospRisk_lag24,0.0,0.0,3,2020-12-28,4,Lasso
HospRisk_lag52,-0.00010592329495864305,2.294870403798016e-05,3,2020-12-28,4,Lasso
HospRisk_rollmean12,0.0,0.0,3,2020-12-28,4,Lasso
HospRisk_rollmean24,0.0,0.0,3,2020-12-28,4,Lasso
HospRisk_rollmean52,0.010444790218200722,0.00032674064250170706,3,2020-12-28,4,Lasso
HospRisk_ewm12,0.0,0.0,3,2020-12-28,4,Lasso
HospRisk_ewm24,0.0,0.0,3,2020-12-28,4,Lasso
HospRisk_ewm52,0.0,0.0,3,2020-12-28,4,Lasso
year,0.0,0.0,3,2020-12-28,4,ElasticNet
month,0.0,0.0,3,2020-12-28,4,ElasticNet
quarter,3.538765207556915e-05,3.345582838891754e-05,3,2020-12-28,4,ElasticNet
week_sin,6.178242349218488e-05,0.00011992856256345447,3,2020-12-28,4,ElasticNet
week_cos,0.0001837691275109299,0.0001633851015961211,3,2020-12-28,4,ElasticNet
HospRisk_lag1,0.00012584589504896493,7.963640464136147e-05,3,2020-12-28,4,ElasticNet
HospRisk_lag2,7.815141892031363e-05,2.2433767441740006e-05,3,2020-12-28,4,ElasticNet
HospRisk_lag4,-5.662761107044778e-06,1.4590552829208528e-06,3,2020-12-28,4,ElasticNet
HospRisk_lag8,2.0680299533226696e-06,7.3529788234739764e-06,3,2020-12-28,4,ElasticNet
HospRisk_lag12,-2.325703629236786e-05,1.9129119844693163e-05,3,2020-12-28,4,ElasticNet
HospRisk_lag24,0.0,0.0,3,2020-12-28,4,ElasticNet
HospRisk_lag52,-0.00012083500940258119,2.4645519307459528e-05,3,2020-12-28,4,ElasticNet
HospRisk_rollmean12,0.0,0.0,3,2020-12-28,4,ElasticNet
HospRisk_rollmean24,0.0,0.0,3,2020-12-28,4,ElasticNet
HospRisk_rollmean52,0.010589976309641475,0.00033226637066334995,3,2020-12-28,4,ElasticNet
HospRisk_ewm12,0.0,0.0,3,2020-12-28,4,ElasticNet
HospRisk_ewm24,0.0,0.0,3,2020-12-28,4,ElasticNet
HospRisk_ewm52,0.0,0.0,3,2020-12-28,4,ElasticNet
year,0.0,0.0,3,2020-12-28,4,PLS
month,-5.5748209383205126e-05,9.23430425672527e-05,3,2020-12-28,4,PLS
quarter,0.00045647139083923594,0.00026430702970657404,3,2020-12-28,4,PLS
week_sin,0.00025047357518828695,0.00026179916868824805,3,2020-12-28,4,PLS
week_cos,0.00017196131272600445,0.0001618257993759482,3,2020-12-28,4,PLS
HospRisk_lag1,0.00027947567599398426,0.0001185631258102619,3,2020-12-28,4,PLS
HospRisk_lag2,0.0002151588254536929,4.863103266382699e-05,3,2020-12-28,4,PLS
HospRisk_lag4,-5.423482063710017e-05,1.4847945228181264e-05,3,2020-12-28,4,PLS
HospRisk_lag8,6.585219372901019e-06,2.189708970298331e-05,3,2020-12-28,4,PLS
HospRisk_lag12,-4.3548544168708904e-05,4.0100214080071045e-05,3,2020-12-28,4,PLS
HospRisk_lag24,3.6583403835721563e-07,1.1984775392684228e-06,3,2020-12-28,4,PLS
