split_id,train_end,horizon,model,set,n_rows,MAE,RMSE,MASE
3,2020-12-28,1,CatBoost,test,1560,0.09323071052493358,0.13042321815856128,0.7149688375449619
3,2020-12-28,4,Seasonal Naive,test,1560,0.12061773814603548,0.1792309102971788,0.92183580641289
3,2020-12-28,4,Ridge,train,7830,0.09839113069076016,0.13935021696769534,0.744640197358961
3,2020-12-28,4,Ridge,test,1560,0.09065183796222862,0.12873348360549258,0.6999412256330839
3,2020-12-28,4,Lasso,train,7830,0.09845780897138921,0.1394442176162975,0.7452443878930184
3,2020-12-28,4,Lasso,test,1560,0.09084428099339258,0.12848875009964802,0.7007384045694877
3,2020-12-28,4,ElasticNet,train,7830,0.09844458479616375,0.1394169157132567,0.7449665672626682
3,2020-12-28,4,ElasticNet,test,1560,0.09079462434368805,0.12861601515030543,0.7006789886921769
3,2020-12-28,4,PLS,train,7830,0.09843811475643695,0.1393892639085695,0.7450596850725006
3,2020-12-28,4,PLS,test,1560,0.09069509101188825,0.12873731056362325,0.6999241718964139
3,2020-12-28,4,XGBoost,train,7830,0.09017986677674884,0.12499946827461368,0.6968160918966904
3,2020-12-28,4,XGBoost,test,1560,0.09127897113265827,0.12877702768320196,0.7013848427813738
3,2020-12-28,4,LightGBM,train,7830,0.09152519651175707,0.12791481589224538,0.7020773886852261
3,2020-12-28,4,LightGBM,test,1560,0.09094896891847551,0.1281857170236811,0.6994978456128388
3,2020-12-28,4,CatBoost,train,7830,0.09449312428076921,0.13234608047859228,0.7203915042924602
3,2020-12-28,4,CatBoost,test,1560,0.09055608696682631,0.1274534853668868,0.697001219072172
3,2020-12-28,13,Seasonal Naive,test,1560,0.11971897908073544,0.1782360808277533,0.9184655455841652
3,2020-12-28,13,Ridge,train,7830,0.0986288899401625,0.13948486480808925,0.7501340173832561
3,2020-12-28,13,Ridge,test,1560,0.0895976492628634,0.12487250308465389,0.6960383023265877
3,2020-12-28,13,Lasso,train,7830,0.09868836701008804,0.13963241330391368,0.7503816691973361
3,2020-12-28,13,Lasso,test,1560,0.08950836901012191,0.1245400943350899,0.6929635925518879
3,2020-12-28,13,ElasticNet,train,7830,0.09864684988629736,0.1395837204986805,0.7499239683593215
3,2020-12-28,13,ElasticNet,test,1560,0.08952666563430274,0.12465703414737893,0.6938725075865645
3,2020-12-28,13,PLS,train,7830,0.09861597853359916,0.13951246864068403,0.7499394831114314
3,2020-12-28,13,PLS,test,1560,0.0895077239868546,0.12471303228953878,0.6950214572337468
3,2020-12-28,13,XGBoost,train,7830,0.0903195268058514,0.1250345246810314,0.7006263339712433
3,2020-12-28,13,XGBoost,test,1560,0.08905519571270815,0.12392585244840756,0.6873997339151969
3,2020-12-28,13,LightGBM,train,7830,0.09175514028394618,0.12804267696131705,0.7069073624846537
3,2020-12-28,13,LightGBM,test,1560,0.08879200363990415,0.12346921725181027,0.6848832017125789
3,2020-12-28,13,CatBoost,train,7830,0.09470868035155017,0.13270224499446048,0.7250900789618833
3,2020-12-28,13,CatBoost,test,1560,0.08943130342745717,0.12360269188534789,0.6897365732996957
4,2021-12-27,1,Seasonal Naive,test,1560,0.11814340693818985,0.17513192536056063,0.9187807520740657
4,2021-12-27,1,Ridge,train,9390,0.0971187879405156,0.13745150768119757,0.74693456480977
4,2021-12-27,1,Ridge,test,1560,0.08608589514998494,0.12210632893413853,0.6765111799236089
4,2021-12-27,1,Lasso,train,9390,0.09723403088307545,0.1375925684400447,0.7475008617060032
4,2021-12-27,1,Lasso,test,1560,0.08594405149889686,0.12181418401204654,0.6737089330277294
4,2021-12-27,1,ElasticNet,train,9390,0.09720942139065304,0.13755791807657944,0.7473694948268264
4,2021-12-27,1,ElasticNet,test,1560,0.08600392413777208,0.12199057917436362,0.6748157394022858
4,2021-12-27,1,PLS,train,9390,0.09718392342036171,0.13750032850120175,0.7473410811870479
4,2021-12-27,1,PLS,test,1560,0.08614090732980834,0.12208176244922342,0.6771711827992732
4,2021-12-27,1,XGBoost,train,9390,0.09064414092629339,0.12563714194892947,0.7085781742739014
4,2021-12-27,1,XGBoost,test,1560,0.08584946414980749,0.12202551331635589,0.6691365279227134
4,2021-12-27,1,LightGBM,train,9390,0.09219153529505762,0.12873136771119784,0.7156901661331976
4,2021-12-27,1,LightGBM,test,1560,0.08593046381769405,0.12197322518517803,0.6695048630322532
4,2021-12-27,1,CatBoost,train,9390,0.09420114807589662,0.1318162641859336,0.7273376325751433
4,2021-12-27,1,CatBoost,test,1560,0.08576165505527102,0.1219271104580577,0.6692259012050157
4,2021-12-27,4,Seasonal Naive,test,1560,0.11751527787372279,0.1738076996235886,0.9181263438143927
4,2021-12-27,4,Ridge,train,9390,0.09720222454546444,0.1375492461391856,0.748580463651247
4,2021-12-27,4,Ridge,test,1560,0.0876557636209672,0.12386481215595055,0.6871909289977961
4,2021-12-27,4,Lasso,train,9390,0.09731672251694216,0.137665231065805,0.749541248830464
4,2021-12-27,4,Lasso,test,1560,0.08747640387057841,0.12338725909730966,0.6852592000480657
4,2021-12-27,4,ElasticNet,train,9390,0.09727551450121087,0.13762946738110246,0.7490454758283716
4,2021-12-27,4,ElasticNet,test,1560,0.08753921175533645,0.12356879773792506,0.6860911942317957
4,2021-12-27,4,PLS,train,9390,0.09726792070466019,0.13761588178115514,0.749013622392053
4,2021-12-27,4,PLS,test,1560,0.08762155804586495,0.12382312929559658,0.6871394849962718
4,2021-12-27,4,XGBoost,train,9390,0.09016573816525027,0.12517947592015335,0.705139097412304
4,2021-12-27,4,XGBoost,test,1560,0.08808880220015546,0.12355035882956322,0.6856916205499876
4,2021-12-27,4,LightGBM,train,9390,0.09127178716119534,0.12773157131233875,0.7110738265886152
4,2021-12-27,4,LightGBM,test,1560,0.0878007121811173,0.12326890137230435,0.683867578431046
4,2021-12-27,4,CatBoost,train,9390,0.0938123209306548,0.13160936456515313,0.7258727248643211
4,2021-12-27,4,CatBoost,test,1560,0.08733355871244401,0.12262431453927415,0.6805481662217735
4,2021-12-27,13,Seasonal Naive,test,1560,0.11696387973643137,0.17234947092448363,0.9115935088469919
4,2021-12-27,13,Ridge,train,9390,0.09716507904364337,0.13708331092572892,0.7516797194088974
4,2021-12-27,13,Ridge,test,1560,0.08683662659747397,0.12413073872281928,0.6720118334525348
4,2021-12-27,13,Lasso,train,9390,0.09725390693541502,0.13723074868687166,0.7521464285784188
4,2021-12-27,13,Lasso,test,1560,0.08683560603105427,0.12383764955598837,0.6719137701269227
4,2021-12-27,13,ElasticNet,train,9390,0.09721562438379518,0.13718006334097269,0.7517768090648026
4,2021-12-27,13,ElasticNet,test,1560,0.08686487609998725,0.12396528480336015,0.672547088938756
4,2021-12-27,13,PLS,train,9390,0.0971572977027187,0.13710060862594298,0.751468322146421
4,2021-12-27,13,PLS,test,1560,0.08681520270155205,0.12418914842849146,0.6717709161283133
4,2021-12-27,13,XGBoost,train,9390,0.09001973207325276,0.12487621687132049,0.7067790812910639
4,2021-12-27,13,XGBoost,test,1560,0.0866243848998377,0.12295600496919025,0.66923474389704
4,2021-12-27,13,LightGBM,train,9390,0.09091120761532574,0.12696268415023962,0.7104288095560349
4,2021-12-27,13,LightGBM,test,1560,0.0866572450188055,0.12269709033767029,0.6688148504703262
4,2021-12-27,13,CatBoost,train,9390,0.09354193220596688,0.13090410996302596,0.7264887654704966
4,2021-12-27,13,CatBoost,test,1560,0.08661191547055486,0.12305063412373692,0.6681142774487075
5,2022-12-26,1,Seasonal Naive,test,1560,0.11415342412870991,0.1681233440810009,0.8948914401831801
5,2022-12-26,1,Ridge,train,10950,0.09569826795201691,0.13529694616423985,0.7475677337509211
5,2022-12-26,1,Ridge,test,1560,0.08613832811997622,0.11960196637951984,0.6618397044517155
5,2022-12-26,1,Lasso,train,10950,0.09579535802850767,0.13544578313957364,0.7480070915262534
5,2022-12-26,1,Lasso,test,1560,0.08652978778171354,0.11949038580351831,0.666631946143012
5,2022-12-26,1,ElasticNet,train,10950,0.09576909651174112,0.13540919321333295,0.7478314126011927
5,2022-12-26,1,ElasticNet,test,1560,0.08637584324819945,0.11945536569969968,0.6648496494522357
5,2022-12-26,1,PLS,train,10950,0.0957580135109515,0.13533322799097608,0.7480010030554635
5,2022-12-26,1,PLS,test,1560,0.08616220994788167,0.11948241690151416,0.6622926417125209
5,2022-12-26,1,XGBoost,train,10950,0.0900363440913874,0.12500866946838232,0.7120666075597569
5,2022-12-26,1,XGBoost,test,1560,0.08705134559582556,0.11977022327783905,0.6698959317941543
5,2022-12-26,1,LightGBM,train,10950,0.0908766376893902,0.12711799128791326,0.7154391064667094
5,2022-12-26,1,LightGBM,test,1560,0.0878176645625856,0.12088349043985062,0.6730327539735419
5,2022-12-26,1,CatBoost,train,10950,0.09307551859746747,0.13049780418397627,0.7286179437785545
5,2022-12-26,1,CatBoost,test,1560,0.08687622665317794,0.11998353565761692,0.6681864423752772
5,2022-12-26,4,Seasonal Naive,test,1560,0.11412022824548773,0.16807618023663934,0.8938109341049374
5,2022-12-26,4,Ridge,train,10950,0.09598155033220675,0.13557376946908412,0.7505219157875409
5,2022-12-26,4,Ridge,test,1560,0.08679154709471194,0.11962495597122544,0.6723894096554569
5,2022-12-26,4,Lasso,train,10950,0.09608628485475904,0.1356844721656938,0.7515981094652066
5,2022-12-26,4,Lasso,test,1560,0.08707982466455678,0.1195844486133704,0.6762799997063611
5,2022-12-26,4,ElasticNet,train,10950,0.09605579787043364,0.13565132029703367,0.7511779152296767
5,2022-12-26,4,ElasticNet,test,1560,0.08695472704181985,0.11958646155234096,0.6745552496062855
5,2022-12-26,4,PLS,train,10950,0.09603856247296842,0.13563345776567687,0.7509130609427912
5,2022-12-26,4,PLS,test,1560,0.08677017832812585,0.11956519948484219,0.672238227136532
5,2022-12-26,4,XGBoost,train,10950,0.08976520922439649,0.12463045629476333,0.7112669447370241
5,2022-12-26,4,XGBoost,test,1560,0.0871244698076728,0.12009787613931755,0.6747789870490066
5,2022-12-26,4,LightGBM,train,10950,0.09060760759903627,0.12679739530137218,0.7145485832346791
5,2022-12-26,4,LightGBM,test,1560,0.08711715649722589,0.12009613155791198,0.6748386851784344
5,2022-12-26,4,CatBoost,train,10950,0.09295237718014407,0.13016330424842448,0.7295114007713456
5,2022-12-26,4,CatBoost,test,1560,0.08657216142960614,0.11923584752998347,0.6704960566576663
5,2022-12-26,13,Seasonal Naive,test,1560,0.11402327579873231,0.1689376761704702,0.887217098938407
5,2022-12-26,13,Ridge,train,10950,0.09587114214648394,0.13519972187854498,0.7511643806125267
5,2022-12-26,13,Ridge,test,1560,0.08696019113181959,0.12094786926533461,0.6742098227265028
5,2022-12-26,13,Lasso,train,10950,0.09596879973809139,0.13534715413069398,0.752124380023459
5,2022-12-26,13,Lasso,test,1560,0.08720731979942095,0.12079878038868606,0.6771896235546871
5,2022-12-26,13,ElasticNet,train,10950,0.09593144698970266,0.1352979403956568,0.7517285093507224
5,2022-12-26,13,ElasticNet,test,1560,0.08714486644077381,0.12088470645618889,0.6762052088577816
