State,model,rmse,mae
MISSISSIPPI,XGBoost_h12,3.6817171580903123,2.8933428823947906
MISSISSIPPI,XGBoost_h3,3.821400923784205,2.978813022375107
MISSISSIPPI,XGBoost_h6,3.9557268466515905,3.102885067462921
MISSOURI,CatBoost_h1,5.215210601151275,4.211521480985682
MISSOURI,CatBoost_h12,5.482456468298282,4.358311174156012
MISSOURI,CatBoost_h3,5.337204248601601,4.221210128510594
MISSOURI,CatBoost_h6,5.461798015248226,4.332038320860365
MISSOURI,ElasticNet_h1,5.685522933817982,4.551048874067115
MISSOURI,ElasticNet_h12,6.023028361427334,4.7975274031969795
MISSOURI,ElasticNet_h3,5.621514462359134,4.302421235129477
MISSOURI,ElasticNet_h6,5.962290369867415,4.646301616904076
MISSOURI,Lasso_h1,5.6856614163494745,4.551077385056947
MISSOURI,Lasso_h12,6.023036496212795,4.797387362853647
MISSOURI,Lasso_h3,5.621485590155639,4.302375673989904
MISSOURI,Lasso_h6,5.962423276273418,4.6464337349687845
MISSOURI,LightGBM_h1,4.919996043530739,3.91019775880849
MISSOURI,LightGBM_h12,5.172634029838519,4.059276496604522
MISSOURI,LightGBM_h3,5.144035678725561,4.098265319271451
MISSOURI,LightGBM_h6,5.263306536926137,4.031791964277615
MISSOURI,PLS_h1,5.735014354024211,4.576664695660287
MISSOURI,PLS_h12,6.099663852016392,4.847786604626816
MISSOURI,PLS_h3,5.623373366444238,4.289780314424818
MISSOURI,PLS_h6,5.9637495104860285,4.647684844722105
MISSOURI,Ridge_h1,5.543648237830164,4.367149312535045
MISSOURI,Ridge_h12,5.940951050384946,4.685640155060656
MISSOURI,Ridge_h3,5.556657754188192,4.266226517778445
MISSOURI,Ridge_h6,5.921669776814789,4.631294609862444
MISSOURI,XGBoost_h1,4.854366216610255,3.8695265849431357
MISSOURI,XGBoost_h12,5.157876633972562,4.063686807950337
MISSOURI,XGBoost_h3,5.054769988045106,4.005660206079483
MISSOURI,XGBoost_h6,5.174182853466383,3.9595855275789895
MONTANA,CatBoost_h1,2.174056015781355,1.7330599402081142
MONTANA,CatBoost_h12,2.106045961875588,1.6983379496466053
MONTANA,CatBoost_h3,2.15537575694311,1.6692595815297262
MONTANA,CatBoost_h6,2.0682599077437,1.6469619110348104
MONTANA,ElasticNet_h1,2.314764086967403,1.8354497974564474
MONTANA,ElasticNet_h12,2.2674568683608016,1.7067619881055112
MONTANA,ElasticNet_h3,2.1996020098817644,1.7324214523290433
MONTANA,ElasticNet_h6,2.1313418509997084,1.7170108707942475
MONTANA,Lasso_h1,2.314596521834707,1.8353484583783033
MONTANA,Lasso_h12,2.2675541789043097,1.7068256501304357
MONTANA,Lasso_h3,2.199622878871148,1.732402544976707
MONTANA,Lasso_h6,2.131506213713932,1.7173467842570578
MONTANA,LightGBM_h1,2.1005334786636563,1.6759589802963106
MONTANA,LightGBM_h12,2.068939759474824,1.673062612650481
MONTANA,LightGBM_h3,2.130547243959615,1.6598589625155027
MONTANA,LightGBM_h6,2.013866182205264,1.5917172038255727
MONTANA,PLS_h1,2.2976792611079424,1.8152638528805862
MONTANA,PLS_h12,2.277014474026686,1.7190835392272596
MONTANA,PLS_h3,2.1938775923339184,1.732273001430925
MONTANA,PLS_h6,2.1375467932175907,1.7215816348195558
MONTANA,Ridge_h1,2.368660770765609,1.8802375007221606
MONTANA,Ridge_h12,2.3029212540109163,1.7018814875434494
MONTANA,Ridge_h3,2.2010627378091128,1.7230682547857352
MONTANA,Ridge_h6,2.1415599824767693,1.714410434491776
MONTANA,XGBoost_h1,2.1163370005393265,1.695296123623848
MONTANA,XGBoost_h12,2.060870904572242,1.6562603749334812
MONTANA,XGBoost_h3,2.1704183392343483,1.7000558351476986
MONTANA,XGBoost_h6,2.0153989385837985,1.6091652810573578
NEBRASKA,CatBoost_h1,4.195085855244845,3.388084152030348
NEBRASKA,CatBoost_h12,4.0203019654851655,3.155875486575392
NEBRASKA,CatBoost_h3,4.156371344260648,3.293537219201665
NEBRASKA,CatBoost_h6,3.928364570626934,3.215417749483844
NEBRASKA,ElasticNet_h1,4.0181482559143245,3.284328115918834
NEBRASKA,ElasticNet_h12,3.8262793179841363,3.1049870413695273
NEBRASKA,ElasticNet_h3,3.780888923027606,3.0239859141643177
NEBRASKA,ElasticNet_h6,3.7967732007348327,3.07871247314889
NEBRASKA,Lasso_h1,4.0181861289769865,3.284381548116057
NEBRASKA,Lasso_h12,3.8262764260407884,3.104900912697327
NEBRASKA,Lasso_h3,3.781066934184992,3.024098228394733
NEBRASKA,Lasso_h6,3.7969333167986874,3.0787936940093807
NEBRASKA,LightGBM_h1,3.7208510797367182,3.0804795025215146
NEBRASKA,LightGBM_h12,3.601518056693836,2.9516580522238614
NEBRASKA,LightGBM_h3,3.7040745305803098,3.016940595450052
NEBRASKA,LightGBM_h6,3.5638821855396885,2.981150792707
NEBRASKA,PLS_h1,4.014648672263298,3.272991272921566
NEBRASKA,PLS_h12,3.8394899188002425,3.1207880931532994
NEBRASKA,PLS_h3,3.754501024155371,3.008221988538345
NEBRASKA,PLS_h6,3.7964711422380883,3.0844593505529176
NEBRASKA,Ridge_h1,4.041416675129942,3.308828426681714
NEBRASKA,Ridge_h12,3.8266537992085508,3.1111699867291605
NEBRASKA,Ridge_h3,3.813149513822592,3.0393433562588075
NEBRASKA,Ridge_h6,3.8057930641897713,3.098017337184301
NEBRASKA,XGBoost_h1,3.7315021101739334,3.0921745349963508
NEBRASKA,XGBoost_h12,3.564731367694835,2.94807468354702
NEBRASKA,XGBoost_h3,3.6640462206517936,3.0108063171307244
NEBRASKA,XGBoost_h6,3.5161547371748654,2.9103230784336724
NEW HAMPSHIRE,CatBoost_h1,2.3666880014087583,2.016747542715829
NEW HAMPSHIRE,CatBoost_h12,2.638856218366062,2.164705129518216
NEW HAMPSHIRE,CatBoost_h3,2.3543427663683083,1.9406623189704988
NEW HAMPSHIRE,CatBoost_h6,2.5748273110303717,2.1104969568088188
NEW HAMPSHIRE,ElasticNet_h1,2.388885525174194,1.9792605235568985
NEW HAMPSHIRE,ElasticNet_h12,2.5565279789813204,2.137610944630199
NEW HAMPSHIRE,ElasticNet_h3,2.4842809306954328,2.0484738687846398
NEW HAMPSHIRE,ElasticNet_h6,2.591018836193958,2.119598552124078
NEW HAMPSHIRE,Lasso_h1,2.388783672158672,1.9792502126657041
NEW HAMPSHIRE,Lasso_h12,2.5564596633985506,2.137661330839743
NEW HAMPSHIRE,Lasso_h3,2.4844169851588087,2.0485938282740963
NEW HAMPSHIRE,Lasso_h6,2.5910526560710565,2.119751406919884
NEW HAMPSHIRE,LightGBM_h1,2.3194368277969426,1.9468817646753838
NEW HAMPSHIRE,LightGBM_h12,2.517700367362723,2.091831187968383
NEW HAMPSHIRE,LightGBM_h3,2.337743857481087,1.9523513505208638
NEW HAMPSHIRE,LightGBM_h6,2.438916361482958,1.9801005432928
NEW HAMPSHIRE,PLS_h1,2.379752537329966,1.9672569541970175
NEW HAMPSHIRE,PLS_h12,2.580305165404428,2.1639356177895706
NEW HAMPSHIRE,PLS_h3,2.473654597550933,2.0385135165055526
NEW HAMPSHIRE,PLS_h6,2.602186133239441,2.1249386294997947
NEW HAMPSHIRE,Ridge_h1,2.408311118279869,1.9693898064632112
NEW HAMPSHIRE,Ridge_h12,2.5576822708952864,2.1350421576724976
NEW HAMPSHIRE,Ridge_h3,2.496545804249876,2.054078511906443
NEW HAMPSHIRE,Ridge_h6,2.589924435320675,2.1294360177834712
NEW HAMPSHIRE,XGBoost_h1,2.3117185913577893,1.9557000796000164
NEW HAMPSHIRE,XGBoost_h12,2.555711235139991,2.117979342738787
NEW HAMPSHIRE,XGBoost_h3,2.3323941985273566,1.936013615379731
NEW HAMPSHIRE,XGBoost_h6,2.497581818349862,2.036410334209601
NEW JERSEY,CatBoost_h1,4.626470805128937,3.772337677037496
NEW JERSEY,CatBoost_h12,5.079398747449314,4.177867234751166
NEW JERSEY,CatBoost_h3,4.845860701289925,3.9245397457328957
NEW JERSEY,CatBoost_h6,4.715853183341115,3.8375398733336374
NEW JERSEY,ElasticNet_h1,5.092854951189731,4.019700152574052
NEW JERSEY,ElasticNet_h12,5.4556980549662475,4.356664500019463
NEW JERSEY,ElasticNet_h3,5.037102376745801,4.087671914984478
NEW JERSEY,ElasticNet_h6,5.163875485122359,4.209066337428287
NEW JERSEY,Lasso_h1,5.092937207384984,4.019786988482836
NEW JERSEY,Lasso_h12,5.455646498016563,4.356545158434522
NEW JERSEY,Lasso_h3,5.03697723314551,4.087484193920267
NEW JERSEY,Lasso_h6,5.163819306787916,4.208939517650971
NEW JERSEY,LightGBM_h1,4.462842884035577,3.6860564988551627
NEW JERSEY,LightGBM_h12,4.857682910881243,3.9773927911405753
NEW JERSEY,LightGBM_h3,4.590119828560691,3.687365524636698
NEW JERSEY,LightGBM_h6,4.426464729923155,3.6346599386197025
NEW JERSEY,PLS_h1,5.141067603463458,4.084122042002881
NEW JERSEY,PLS_h12,5.448236390644317,4.343895417169995
NEW JERSEY,PLS_h3,5.035219141586478,4.094589818675896
NEW JERSEY,PLS_h6,5.1488091032614065,4.201719759425748
NEW JERSEY,Ridge_h1,4.9876704773954135,3.925330628394498
NEW JERSEY,Ridge_h12,5.564510419650129,4.5303124299815485
NEW JERSEY,Ridge_h3,5.000663923991298,4.0447697987079145
NEW JERSEY,Ridge_h6,5.142208047916366,4.117719143755094
NEW JERSEY,XGBoost_h1,4.436618260335577,3.680371661980947
NEW JERSEY,XGBoost_h12,4.836514359857614,3.9782641331354776
NEW JERSEY,XGBoost_h3,4.510826165755222,3.6559768418471017
NEW JERSEY,XGBoost_h6,4.348924568906212,3.5460727910200753
NEW YORK,CatBoost_h1,5.9871820869450625,4.822448156033968
NEW YORK,CatBoost_h12,6.289038737059296,4.951606745169792
NEW YORK,CatBoost_h3,6.33522032779962,5.064212902492235
NEW YORK,CatBoost_h6,6.391863076271739,5.166378151431477
NEW YORK,ElasticNet_h1,6.2694676943968535,4.96591560832086
NEW YORK,ElasticNet_h12,7.229139634559901,5.700401965537822
NEW YORK,ElasticNet_h3,6.512587632366149,5.069047768148326
NEW YORK,ElasticNet_h6,6.607918432585314,5.299184169730514
NEW YORK,Lasso_h1,6.269497832589344,4.965886047581723
NEW YORK,Lasso_h12,7.229282757541276,5.700522947126582
NEW YORK,Lasso_h3,6.512530736442227,5.069125490648756
NEW YORK,Lasso_h6,6.60810392927387,5.2993521140306985
NEW YORK,LightGBM_h1,5.718203105692466,4.65083234460194
NEW YORK,LightGBM_h12,5.439727823459589,4.345528876084643
NEW YORK,LightGBM_h3,5.64930703825386,4.501095030161236
NEW YORK,LightGBM_h6,5.820795349043714,4.785923298484183
NEW YORK,PLS_h1,6.279221045913468,4.9763606000588085
NEW YORK,PLS_h12,7.267562410534659,5.73970649879536
NEW YORK,PLS_h3,6.518680381783012,5.0565886316454645
NEW YORK,PLS_h6,6.619479933481736,5.303596619445493
NEW YORK,Ridge_h1,6.269942708281813,4.996299667465144
NEW YORK,Ridge_h12,7.290172607495852,5.7664385046225375
NEW YORK,Ridge_h3,6.502663845470234,5.068412499127622
NEW YORK,Ridge_h6,6.626823366892648,5.306702708693195
NEW YORK,XGBoost_h1,5.672026513969427,4.5753827293713885
NEW YORK,XGBoost_h12,5.57410461276204,4.4154855608940125
NEW YORK,XGBoost_h3,5.75889633701509,4.606939236323039
NEW YORK,XGBoost_h6,5.8093073638947335,4.760605156421661
NORTH DAKOTA,CatBoost_h1,2.563311011176286,2.057846311571818
NORTH DAKOTA,CatBoost_h12,2.613850915939108,2.1049422263360356
NORTH DAKOTA,CatBoost_h3,2.752823142019822,2.1446155094358317
NORTH DAKOTA,CatBoost_h6,2.696670890909806,2.136949632686125
NORTH DAKOTA,ElasticNet_h1,2.6624386870444483,2.109881199107757
NORTH DAKOTA,ElasticNet_h12,3.04748568668537,2.448454041040877
NORTH DAKOTA,ElasticNet_h3,2.7933902677963847,2.2644509465497875
NORTH DAKOTA,ElasticNet_h6,2.881787367933691,2.346364640596896
NORTH DAKOTA,Lasso_h1,2.6624270806956782,2.1099276264561553
NORTH DAKOTA,Lasso_h12,3.047278071857297,2.4482715491019946
NORTH DAKOTA,Lasso_h3,2.79292981715541,2.264001543256006
NORTH DAKOTA,Lasso_h6,2.8816159223881432,2.346169850904701
NORTH DAKOTA,LightGBM_h1,2.406195841399184,1.9737234168995073
NORTH DAKOTA,LightGBM_h12,2.480862492000335,2.0024429357974203
NORTH DAKOTA,LightGBM_h3,2.5332097226115264,2.017828013852611
NORTH DAKOTA,LightGBM_h6,2.5323603596452453,2.016570268804999
NORTH DAKOTA,PLS_h1,2.741987529145422,2.1558302359502126
NORTH DAKOTA,PLS_h12,3.00438572839364,2.399366271249601
NORTH DAKOTA,PLS_h3,2.8313715154791677,2.3063140075714395
NORTH DAKOTA,PLS_h6,2.867365377862199,2.3306155141100837
NORTH DAKOTA,Ridge_h1,2.7101972831890495,2.119848781997771
NORTH DAKOTA,Ridge_h12,3.053879997926535,2.464365060162971
NORTH DAKOTA,Ridge_h3,2.8093170075544633,2.2884595088227875
NORTH DAKOTA,Ridge_h6,2.8727288542954152,2.3405803387135884
NORTH DAKOTA,XGBoost_h1,2.3994135810701667,1.9719754482309024
NORTH DAKOTA,XGBoost_h12,2.466756652857415,2.0022671247522035
NORTH DAKOTA,XGBoost_h3,2.5136276803774122,2.0076699083050094
NORTH DAKOTA,XGBoost_h6,2.4625855130382632,1.9722637484471004
OHIO,CatBoost_h1,7.987534574948317,6.038734159695795
OHIO,CatBoost_h12,8.867553828789465,7.205510036349565
OHIO,CatBoost_h3,8.28957191304983,6.460013819740671
OHIO,CatBoost_h6,8.576020963978868,6.772344126584007
OHIO,ElasticNet_h1,9.242999482848184,7.157053841557549
OHIO,ElasticNet_h12,9.6899885262978,7.702657869424134
OHIO,ElasticNet_h3,9.170042584223506,7.297550518040034
OHIO,ElasticNet_h6,9.543983876032966,7.668585016033187
OHIO,Lasso_h1,9.24341520126944,7.157509360612305
OHIO,Lasso_h12,9.6901760480948,7.70278785286499
OHIO,Lasso_h3,9.170375812149183,7.2978061728763235
OHIO,Lasso_h6,9.54412152153555,7.668852869877438
OHIO,LightGBM_h1,7.277238751970925,5.647655411050368
OHIO,LightGBM_h12,7.50592749962653,6.081132528194527
OHIO,LightGBM_h3,7.729581038266644,5.9996788853918614
OHIO,LightGBM_h6,7.721731054084393,6.21243246764034
OHIO,PLS_h1,9.282636733459025,7.201453805978946
OHIO,PLS_h12,9.81378079830823,7.816740011136205
OHIO,PLS_h3,9.118589105467473,7.279505594912283
OHIO,PLS_h6,9.603380180794304,7.737833993602628
OHIO,Ridge_h1,8.98347839913612,6.922962454035471
OHIO,Ridge_h12,9.71526347668749,7.687022865264822
OHIO,Ridge_h3,9.088389736507498,7.251993497265097
OHIO,Ridge_h6,9.501922533284494,7.638083916418644
OHIO,XGBoost_h1,6.944741566036538,5.390607674916585
OHIO,XGBoost_h12,7.5714797913860235,6.03500219186147
OHIO,XGBoost_h3,7.738642388205384,5.967678149541219
OHIO,XGBoost_h6,7.734885136714333,6.197741429011027
OKLAHOMA,CatBoost_h1,4.49499607929769,3.8058228722449132
OKLAHOMA,CatBoost_h12,4.57769063755493,3.6056317373654934
OKLAHOMA,CatBoost_h3,4.398544836391151,3.637809101705921
OKLAHOMA,CatBoost_h6,4.5693087938815085,3.7176338416013675
OKLAHOMA,ElasticNet_h1,4.623098620679902,3.8990701488600887
OKLAHOMA,ElasticNet_h12,4.591185163949288,3.7298428792084564
OKLAHOMA,ElasticNet_h3,4.68411496587001,3.872936550403375
OKLAHOMA,ElasticNet_h6,4.810972204811926,3.8935951384860865
OKLAHOMA,Lasso_h1,4.62299194429891,3.899056742190208
OKLAHOMA,Lasso_h12,4.591169446093708,3.729819628276753
OKLAHOMA,Lasso_h3,4.684234796969561,3.872937885283482
OKLAHOMA,Lasso_h6,4.811075921224068,3.8937715695840893
OKLAHOMA,LightGBM_h1,4.111931009401268,3.4173931620920306
OKLAHOMA,LightGBM_h12,4.317115330827979,3.3930542846459244
OKLAHOMA,LightGBM_h3,4.169351059458643,3.4327687805813336
OKLAHOMA,LightGBM_h6,4.273279646529914,3.4270460215254666
OKLAHOMA,PLS_h1,4.528306198423398,3.8548029393035095
OKLAHOMA,PLS_h12,4.587576529692603,3.722054804385077
OKLAHOMA,PLS_h3,4.690389980407138,3.8726539154446744
OKLAHOMA,PLS_h6,4.848435804678068,3.9179006005088346
OKLAHOMA,Ridge_h1,4.710876124283159,3.924280743141767
OKLAHOMA,Ridge_h12,4.473636665752662,3.6411141429498124
OKLAHOMA,Ridge_h3,4.661923883371989,3.847849861214847
OKLAHOMA,Ridge_h6,4.78709458887206,3.870198818259278
OKLAHOMA,XGBoost_h1,4.077882283701574,3.380948175986608
OKLAHOMA,XGBoost_h12,4.3156654838785755,3.3787735303243003
OKLAHOMA,XGBoost_h3,4.192616637033357,3.4414030810197196
OKLAHOMA,XGBoost_h6,4.25775583810281,3.3957312802473703
PENNSYLVANIA,CatBoost_h1,8.777040208129765,7.0194954888895325
PENNSYLVANIA,CatBoost_h12,8.991515091118256,7.175247071856543
PENNSYLVANIA,CatBoost_h3,9.105293960755063,7.328976707944283
PENNSYLVANIA,CatBoost_h6,9.469222042349548,7.515178898813207
PENNSYLVANIA,ElasticNet_h1,9.689362190281068,7.842334896730887
PENNSYLVANIA,ElasticNet_h12,9.74758083197257,7.661462068517366
PENNSYLVANIA,ElasticNet_h3,9.86752845853816,8.06240505236285
PENNSYLVANIA,ElasticNet_h6,10.21788767364374,8.464947519118622
PENNSYLVANIA,Lasso_h1,9.68964430127815,7.842597269699752
PENNSYLVANIA,Lasso_h12,9.747811788377964,7.661749148949326
PENNSYLVANIA,Lasso_h3,9.868427174589431,8.06299615020761
PENNSYLVANIA,Lasso_h6,10.217725818475978,8.46476607201451
PENNSYLVANIA,LightGBM_h1,7.704276115743801,6.204628826420854
PENNSYLVANIA,LightGBM_h12,7.634140471842029,6.000151313067249
PENNSYLVANIA,LightGBM_h3,8.030166655186019,6.51381323939039
PENNSYLVANIA,LightGBM_h6,8.06231248912315,6.502231876295603
PENNSYLVANIA,PLS_h1,9.665139803151373,7.814483956055073
PENNSYLVANIA,PLS_h12,9.821341656858278,7.691825693459502
PENNSYLVANIA,PLS_h3,9.788259592053794,7.996251239482273
PENNSYLVANIA,PLS_h6,10.232170338393233,8.46860771086989
PENNSYLVANIA,Ridge_h1,9.428547206082632,7.728408802929681
PENNSYLVANIA,Ridge_h12,9.717144883013853,7.677813609041304
PENNSYLVANIA,Ridge_h3,9.880996174739774,8.06556489523303
PENNSYLVANIA,Ridge_h6,10.235489025609027,8.445698636002101
PENNSYLVANIA,XGBoost_h1,7.48780347521973,6.095500707626343
PENNSYLVANIA,XGBoost_h12,7.373797183899089,5.840601007143657
PENNSYLVANIA,XGBoost_h3,7.927043851305498,6.430924733479817
PENNSYLVANIA,XGBoost_h6,7.5820243392563125,6.198906421661377
RHODE ISLAND,CatBoost_h1,1.669386322415175,1.36015987535607
RHODE ISLAND,CatBoost_h12,1.6113822145632795,1.3338067772116335
RHODE ISLAND,CatBoost_h3,1.6430585077047417,1.3624284297207951
RHODE ISLAND,CatBoost_h6,1.592815365090122,1.3311486692038632
RHODE ISLAND,ElasticNet_h1,1.6689134465321356,1.4082473340474355
RHODE ISLAND,ElasticNet_h12,1.6931739570963498,1.378704081734534
RHODE ISLAND,ElasticNet_h3,1.8172619900896023,1.5257720055584123
RHODE ISLAND,ElasticNet_h6,1.7761890677759546,1.4943737914419088
RHODE ISLAND,Lasso_h1,1.668662803938611,1.407985239118324
RHODE ISLAND,Lasso_h12,1.6926896972125773,1.378324122068135
RHODE ISLAND,Lasso_h3,1.8173918799588797,1.525923186369954
RHODE ISLAND,Lasso_h6,1.7757684654974608,1.49379828051892
RHODE ISLAND,LightGBM_h1,1.6230063791237728,1.3294642039948268
RHODE ISLAND,LightGBM_h12,1.577188824381042,1.3111074619117464
RHODE ISLAND,LightGBM_h3,1.5634558656814705,1.288729009736816
RHODE ISLAND,LightGBM_h6,1.5149463622414356,1.2547015142425673
RHODE ISLAND,PLS_h1,1.6645973054739305,1.3871920044486739
RHODE ISLAND,PLS_h12,1.6757417729898267,1.3610710205844387
RHODE ISLAND,PLS_h3,1.8021409161875628,1.5031504206258035
RHODE ISLAND,PLS_h6,1.7810259718156942,1.4979602637577891
RHODE ISLAND,Ridge_h1,1.6622200737267872,1.3943106656946889
RHODE ISLAND,Ridge_h12,1.7026386746606381,1.3886269464726517
RHODE ISLAND,Ridge_h3,1.8104274225934964,1.5170534353511844
RHODE ISLAND,Ridge_h6,1.753844635419117,1.4780596343795895
RHODE ISLAND,XGBoost_h1,1.5823829344363751,1.3066213577985764
RHODE ISLAND,XGBoost_h12,1.5693657243343364,1.3041966762393713
RHODE ISLAND,XGBoost_h3,1.5603096143450723,1.278233219248553
RHODE ISLAND,XGBoost_h6,1.5165087862198383,1.2364784243206184
SOUTH DAKOTA,CatBoost_h1,2.1356270875775283,1.6167207960795118
SOUTH DAKOTA,CatBoost_h12,2.0150991970934884,1.6374848859732252
SOUTH DAKOTA,CatBoost_h3,2.27474012105118,1.8015423910445734
SOUTH DAKOTA,CatBoost_h6,2.2380874959856287,1.7490976328376524
SOUTH DAKOTA,ElasticNet_h1,2.2083677136936233,1.7392139058273866
SOUTH DAKOTA,ElasticNet_h12,2.1449637331458096,1.7832945975018515
SOUTH DAKOTA,ElasticNet_h3,2.142755641724026,1.7933521300735755
SOUTH DAKOTA,ElasticNet_h6,2.296388387497479,1.8747508188583784
SOUTH DAKOTA,Lasso_h1,2.2082262474877665,1.739076033906101
SOUTH DAKOTA,Lasso_h12,2.144872715491552,1.7831695780746368
SOUTH DAKOTA,Lasso_h3,2.142751183524888,1.793410722143251
SOUTH DAKOTA,Lasso_h6,2.296352347793416,1.8746755817263743
SOUTH DAKOTA,LightGBM_h1,2.099695313460559,1.590759343346912
SOUTH DAKOTA,LightGBM_h12,1.9945116725458394,1.6016548694983317
SOUTH DAKOTA,LightGBM_h3,2.174373039966709,1.6693594272847125
SOUTH DAKOTA,LightGBM_h6,2.1259264245632075,1.6992936624853199
SOUTH DAKOTA,PLS_h1,2.1921250945160695,1.7416222268936412
SOUTH DAKOTA,PLS_h12,2.1551234436083675,1.789886870068824
SOUTH DAKOTA,PLS_h3,2.15319244499246,1.7969085714795927
SOUTH DAKOTA,PLS_h6,2.3051953642394896,1.8775020698651632
SOUTH DAKOTA,Ridge_h1,2.256155853176485,1.7813011880626455
SOUTH DAKOTA,Ridge_h12,2.173145152544111,1.7966371729017905
SOUTH DAKOTA,Ridge_h3,2.1407643239653447,1.7927913277563334
SOUTH DAKOTA,Ridge_h6,2.2613264537721394,1.8490832559002932
SOUTH DAKOTA,XGBoost_h1,2.074222416322899,1.557369778553645
SOUTH DAKOTA,XGBoost_h12,1.9607100501289718,1.587076577047507
SOUTH DAKOTA,XGBoost_h3,2.1696515208877782,1.6594404950737953
SOUTH DAKOTA,XGBoost_h6,2.100507317406612,1.6695280522108078
TEXAS,CatBoost_h1,9.114262952450058,7.258280987180878
TEXAS,CatBoost_h12,9.273509840013702,7.310126006932514
TEXAS,CatBoost_h3,10.252252126846502,8.142944709916687
TEXAS,CatBoost_h6,9.825256308475534,7.908554780177039
TEXAS,ElasticNet_h1,17.19692371213714,13.770892575664105
TEXAS,ElasticNet_h12,20.580128497597833,16.138047995341427
TEXAS,ElasticNet_h3,18.103064633594126,14.269791794837012
TEXAS,ElasticNet_h6,18.24338283839636,14.004979263187522
TEXAS,Lasso_h1,17.19713234532501,13.770783492880037
TEXAS,Lasso_h12,20.580044887610402,16.137827493343107
TEXAS,Lasso_h3,18.10190521325141,14.268759279123303
TEXAS,Lasso_h6,18.243310105120873,14.00443497897565
TEXAS,LightGBM_h1,8.72211364011594,6.980449860528328
TEXAS,LightGBM_h12,8.200748313380958,6.597194162908657
TEXAS,LightGBM_h3,8.761704669414378,7.191980989258174
TEXAS,LightGBM_h6,9.234382048490025,7.457264839127738
TEXAS,PLS_h1,17.376243719614926,13.737630987054422
TEXAS,PLS_h12,20.517871542517863,16.084781780109605
TEXAS,PLS_h3,18.24305397215911,14.381195927133339
TEXAS,PLS_h6,18.277250808390033,13.993671120640627
TEXAS,Ridge_h1,16.889148376983414,13.430029211166628
TEXAS,Ridge_h12,20.32896526945467,15.913781032789208
TEXAS,Ridge_h3,18.09056862027788,14.300862470788685
TEXAS,Ridge_h6,18.158503938074396,13.997216145660147
TEXAS,XGBoost_h1,5.9529789303319145,4.675256888071696
TEXAS,XGBoost_h12,5.5868819122974624,4.388226668039958
TEXAS,XGBoost_h3,6.080585205003531,4.753297487894694
TEXAS,XGBoost_h6,6.476660040614057,5.321728785832723
WEST VIRGINIA,CatBoost_h1,2.850438727292551,2.320002588816928
WEST VIRGINIA,CatBoost_h12,2.8166963915359413,2.272672168624142
WEST VIRGINIA,CatBoost_h3,2.844365479322157,2.301078527268914
WEST VIRGINIA,CatBoost_h6,2.776053411458134,2.166363399785031
WEST VIRGINIA,ElasticNet_h1,2.8346698300034503,2.3006044008076985
WEST VIRGINIA,ElasticNet_h12,3.0472358420596604,2.4264718515896484
WEST VIRGINIA,ElasticNet_h3,2.9090016905086613,2.4134709794433022
WEST VIRGINIA,ElasticNet_h6,2.928045450061904,2.390131978939003
WEST VIRGINIA,Lasso_h1,2.834654143952801,2.3005850170251096
WEST VIRGINIA,Lasso_h12,3.047423411906292,2.426549263899267
WEST VIRGINIA,Lasso_h3,2.908798987275064,2.4131789391693528
WEST VIRGINIA,Lasso_h6,2.9285634381216945,2.3905636080473833
WEST VIRGINIA,LightGBM_h1,2.7071330952775994,2.14217436044361
WEST VIRGINIA,LightGBM_h12,2.6870665039859833,2.1301365945984556
WEST VIRGINIA,LightGBM_h3,2.6566265218406997,2.130667615975337
WEST VIRGINIA,LightGBM_h6,2.5803172370453384,2.05497343566871
WEST VIRGINIA,PLS_h1,2.8526617130873526,2.298945487991494
WEST VIRGINIA,PLS_h12,3.055691891835047,2.42410037941444
WEST VIRGINIA,PLS_h3,2.9338163728990345,2.4356852869466024
WEST VIRGINIA,PLS_h6,2.924053537639968,2.381618682160681
WEST VIRGINIA,Ridge_h1,2.9287724592142004,2.3397477000764257
WEST VIRGINIA,Ridge_h12,3.0702821383782073,2.4397273921338942
WEST VIRGINIA,Ridge_h3,2.939478464621177,2.437360793360286
WEST VIRGINIA,Ridge_h6,2.93586038813425,2.396133991197054
WEST VIRGINIA,XGBoost_h1,2.6320358829298187,2.0825620541969934
WEST VIRGINIA,XGBoost_h12,2.658027058573386,2.0932779163122177
WEST VIRGINIA,XGBoost_h3,2.661022620894586,2.1322419022520385
WEST VIRGINIA,XGBoost_h6,2.5930318356222686,2.04840911924839
WISCONSIN,CatBoost_h1,5.236811036413924,4.1004894629443935
WISCONSIN,CatBoost_h12,5.382115260020982,4.308459132632674
WISCONSIN,CatBoost_h3,4.951692572694461,3.8821567351503354
WISCONSIN,CatBoost_h6,5.302537828803091,4.262751428379535
WISCONSIN,ElasticNet_h1,5.5439753262234195,4.478250163854599
WISCONSIN,ElasticNet_h12,5.67948143058432,4.578426072392575
WISCONSIN,ElasticNet_h3,5.329632393513469,4.317710358813078
WISCONSIN,ElasticNet_h6,5.344217358391672,4.419872802892756
WISCONSIN,Lasso_h1,5.544140153702507,4.478482497841344
WISCONSIN,Lasso_h12,5.679701981799545,4.578530124326298
WISCONSIN,Lasso_h3,5.329720879418803,4.317806275134964
WISCONSIN,Lasso_h6,5.344563852865778,4.420026241972619
WISCONSIN,LightGBM_h1,4.816081323925691,3.8258837046339162
