feature,importance,importance_std,split_id,train_end,horizon,model
HospRisk_lag3,-0.0002556495893303756,0.0004253412951111647,1,2018-12-01,3,PLS
HospRisk_lag6,-5.104038591767779e-05,0.00021329832667564934,1,2018-12-01,3,PLS
HospRisk_lag12,0.011319882996219888,0.0007363530901663955,1,2018-12-01,3,PLS
HospRisk_rollmean3,-0.0010445099419835514,0.0007497224895254115,1,2018-12-01,3,PLS
HospRisk_rollmean6,0.11017074323984062,0.0073590174147148526,1,2018-12-01,3,PLS
HospRisk_rollmean12,0.27296577410758294,0.01240183235952481,1,2018-12-01,3,PLS
HospRisk_ewm3,0.0035836486628018417,0.0006987306282256528,1,2018-12-01,3,PLS
HospRisk_ewm6,-0.0005525935638555635,0.00022289055307547596,1,2018-12-01,3,PLS
HospRisk_ewm12,0.012574947825323346,0.0022735739302895065,1,2018-12-01,3,PLS
year,0.0,0.0,1,2018-12-01,3,XGBoost
month,0.004747180083018165,0.004802106705053104,1,2018-12-01,3,XGBoost
quarter,0.0,0.0,1,2018-12-01,3,XGBoost
month_sin,-0.00208829733264162,0.0010185716174877168,1,2018-12-01,3,XGBoost
month_cos,-0.0010507999960406966,0.0009346045862244783,1,2018-12-01,3,XGBoost
HospRisk_lag1,-0.001658511737638624,0.003843439732142717,1,2018-12-01,3,XGBoost
HospRisk_lag2,0.0036945517507898764,0.0013023547387776375,1,2018-12-01,3,XGBoost
HospRisk_lag3,0.0053670310005795585,0.001636897394348208,1,2018-12-01,3,XGBoost
HospRisk_lag6,0.006927174291640003,0.004795144791793642,1,2018-12-01,3,XGBoost
HospRisk_lag12,0.005303343262302529,0.002457945793788402,1,2018-12-01,3,XGBoost
HospRisk_rollmean3,0.009566175779999075,0.006914916401354578,1,2018-12-01,3,XGBoost
HospRisk_rollmean6,0.005103170421909375,0.0032992894426018982,1,2018-12-01,3,XGBoost
HospRisk_rollmean12,0.10501106973352634,0.006864877088347557,1,2018-12-01,3,XGBoost
HospRisk_ewm3,0.006117196384954504,0.001599074634371593,1,2018-12-01,3,XGBoost
HospRisk_ewm6,0.002304765968781397,0.0007827019707536207,1,2018-12-01,3,XGBoost
HospRisk_ewm12,0.02461814130074811,0.0008098168591751268,1,2018-12-01,3,XGBoost
year,0.0,0.0,1,2018-12-01,3,LightGBM
month,0.005260462905998575,0.006438938095641921,1,2018-12-01,3,LightGBM
quarter,0.0,0.0,1,2018-12-01,3,LightGBM
month_sin,-0.000912110283579981,0.0002503985393195132,1,2018-12-01,3,LightGBM
month_cos,-0.0006929681258580067,0.0011426890869696245,1,2018-12-01,3,LightGBM
HospRisk_lag1,-0.0013446507964778975,0.0011218573298794616,1,2018-12-01,3,LightGBM
HospRisk_lag2,0.0040289618589214645,0.000659771298441857,1,2018-12-01,3,LightGBM
HospRisk_lag3,-0.0025309801555996048,0.0016425216060097295,1,2018-12-01,3,LightGBM
HospRisk_lag6,-0.0012749792923986592,0.0004288804366645045,1,2018-12-01,3,LightGBM
HospRisk_lag12,0.004231379079995601,0.003026465007819378,1,2018-12-01,3,LightGBM
HospRisk_rollmean3,0.004029052948516254,0.0036914128200124545,1,2018-12-01,3,LightGBM
HospRisk_rollmean6,0.0026287926781279115,0.0026840530016896025,1,2018-12-01,3,LightGBM
HospRisk_rollmean12,0.10534353192329075,0.006876331175286916,1,2018-12-01,3,LightGBM
HospRisk_ewm3,0.00939062083221095,0.0011658031653666069,1,2018-12-01,3,LightGBM
HospRisk_ewm6,0.0016632434669041963,0.000609267080474335,1,2018-12-01,3,LightGBM
HospRisk_ewm12,0.02547098960254259,0.0019222231882993685,1,2018-12-01,3,LightGBM
year,0.0,0.0,1,2018-12-01,3,CatBoost
month,0.002333149452391392,0.002912361819378784,1,2018-12-01,3,CatBoost
quarter,-0.001508741650388945,0.0010790924132114716,1,2018-12-01,3,CatBoost
month_sin,0.00041099620272135875,0.0008749459824359892,1,2018-12-01,3,CatBoost
