split_id,train_end,horizon,model,set,n_rows,MAE,RMSE,MASE
4,2021-12-01,6,ElasticNet,train,2160,0.1853412282282885,0.25385844946077113,0.6337785647101931
4,2021-12-01,6,ElasticNet,test,360,0.23241026371729873,0.33877867985309895,0.7437223927273597
4,2021-12-01,6,PLS,train,2160,0.18589254572556901,0.25520664032365337,0.6352443333668014
4,2021-12-01,6,PLS,test,360,0.23430201884988106,0.34232456596806393,0.7496435763486409
4,2021-12-01,6,XGBoost,train,2160,0.010876617700835142,0.016419463644307353,0.03674258078819901
4,2021-12-01,6,XGBoost,test,360,0.22166041329447528,0.31696794602759853,0.7655898156694947
4,2021-12-01,6,LightGBM,train,2160,0.12812592987131735,0.17632144374080624,0.4354469195621491
4,2021-12-01,6,LightGBM,test,360,0.2056343517205254,0.2957901423160932,0.6966061059971362
4,2021-12-01,6,CatBoost,train,2160,0.05555410294252687,0.07626927260850346,0.19155163731613728
4,2021-12-01,6,CatBoost,test,360,0.21108910036490047,0.30617229433689586,0.7161091273579665
5,2022-12-01,1,Seasonal Naive,test,360,0.2583941383022469,0.3757684490839697,0.8804503373991472
5,2022-12-01,1,Ridge,train,2520,0.19202921764101907,0.2673004280368177,0.6578844042763543
5,2022-12-01,1,Ridge,test,360,0.20655448882124222,0.28070765675068027,0.7053787805888163
5,2022-12-01,1,Lasso,train,2520,0.19139297874729344,0.2663228145466728,0.6571774894068965
5,2022-12-01,1,Lasso,test,360,0.21103421152134189,0.289035317260274,0.714476264551015
5,2022-12-01,1,ElasticNet,train,2520,0.1906885873662515,0.2656634942456556,0.6542558374395699
5,2022-12-01,1,ElasticNet,test,360,0.21346245801672203,0.29248961716939115,0.7229802538927146
5,2022-12-01,1,PLS,train,2520,0.19139386322374258,0.2667226807796229,0.6562570529082458
5,2022-12-01,1,PLS,test,360,0.21181878322939404,0.29103464275575985,0.7223890084048239
5,2022-12-01,1,XGBoost,train,2520,0.01453176855399095,0.021692347875020432,0.0493496080184592
5,2022-12-01,1,XGBoost,test,360,0.2245185718728145,0.3171988384233156,0.7452854660540136
5,2022-12-01,1,LightGBM,train,2520,0.1140875142866204,0.16124527856810214,0.392387817643794
5,2022-12-01,1,LightGBM,test,360,0.21561009330972258,0.3021308564076168,0.7298952875558814
5,2022-12-01,1,CatBoost,train,2520,0.06460433480106374,0.08959408895906351,0.22389400231433218
5,2022-12-01,1,CatBoost,test,360,0.2172357692337536,0.3023069602421539,0.7297749479274123
5,2022-12-01,3,Seasonal Naive,test,360,0.2566295421369575,0.3753040379467701,0.8692213379601024
5,2022-12-01,3,Ridge,train,2520,0.18898225976098462,0.26358219483095585,0.6482641332011725
5,2022-12-01,3,Ridge,test,360,0.2026951444746757,0.27726418510148965,0.6932890981183396
5,2022-12-01,3,Lasso,train,2520,0.18704428567748796,0.260645266056522,0.6445234617826578
5,2022-12-01,3,Lasso,test,360,0.20818998182385354,0.28694589677415583,0.7042589479793752
5,2022-12-01,3,ElasticNet,train,2520,0.1864692286684695,0.26014108346570425,0.6424380202287006
5,2022-12-01,3,ElasticNet,test,360,0.2100217586526463,0.289052350493902,0.7106901711443814
5,2022-12-01,3,PLS,train,2520,0.1881617375407796,0.2625568348554371,0.6465313094067247
5,2022-12-01,3,PLS,test,360,0.2076080110299982,0.2872853486891014,0.7058664355440376
5,2022-12-01,3,XGBoost,train,2520,0.014995871381582562,0.0220387563561794,0.05210776239857103
5,2022-12-01,3,XGBoost,test,360,0.2195308943987585,0.31000030080948443,0.7583904212059459
5,2022-12-01,3,LightGBM,train,2520,0.11396832759241352,0.15950585601236672,0.3956872562795973
5,2022-12-01,3,LightGBM,test,360,0.21020773775593177,0.29364739660932876,0.7220374644279451
5,2022-12-01,3,CatBoost,train,2520,0.06636317497982763,0.09377652094019023,0.2289239287219621
5,2022-12-01,3,CatBoost,test,360,0.20668747436120513,0.2892918627255371,0.7202843003577852
5,2022-12-01,6,Seasonal Naive,test,360,0.26162083885029264,0.37482617089766596,0.9048817202719175
5,2022-12-01,6,Ridge,train,2520,0.1875433617138914,0.25901109434365904,0.648896580438821
5,2022-12-01,6,Ridge,test,360,0.20444196185318042,0.2809642501072575,0.7092955890175513
5,2022-12-01,6,Lasso,train,2520,0.18667986131081046,0.2575103627471226,0.6474703105935333
5,2022-12-01,6,Lasso,test,360,0.20791199852510672,0.2851232628379543,0.7160296963912702
5,2022-12-01,6,ElasticNet,train,2520,0.18608057991320182,0.25691234556713016,0.6447696142345538
5,2022-12-01,6,ElasticNet,test,360,0.20925357371896303,0.287053241390192,0.7188728612090998
5,2022-12-01,6,PLS,train,2520,0.18656361872225133,0.2581869699745231,0.6458723358386176
5,2022-12-01,6,PLS,test,360,0.210011216973743,0.2878619081261815,0.723294270914984
5,2022-12-01,6,XGBoost,train,2520,0.014567210553826399,0.021432003090872422,0.050841266837322326
5,2022-12-01,6,XGBoost,test,360,0.2114030856886532,0.28363497496141943,0.7614053406082052
5,2022-12-01,6,LightGBM,train,2520,0.1135539993858946,0.1593177910716962,0.38900152262646176
5,2022-12-01,6,LightGBM,test,360,0.20914717668062494,0.2836778304812753,0.7458006312366403
5,2022-12-01,6,CatBoost,train,2520,0.06328537878205531,0.0880436903117368,0.2197679044291552
5,2022-12-01,6,CatBoost,test,360,0.20543042054723426,0.27942808083148646,0.7278839569779788
6,2023-12-01,1,Seasonal Naive,test,330,0.2468213481405168,0.3457239508722798,0.8674440395281285
6,2023-12-01,1,Ridge,train,2880,0.19079358740315644,0.2656427449301777,0.66634974963337
6,2023-12-01,1,Ridge,test,330,0.20713041595400755,0.28364763100924145,0.7371128899178905
6,2023-12-01,1,Lasso,train,2880,0.1906157081109896,0.26516057732340015,0.6666244314350167
6,2023-12-01,1,Lasso,test,330,0.2073260135772154,0.28421007765901957,0.7352287962389746
6,2023-12-01,1,ElasticNet,train,2880,0.19013013921708707,0.2646457889005737,0.6646058308839495
6,2023-12-01,1,ElasticNet,test,330,0.20893037885049748,0.2856657133066472,0.7423602282272939
6,2023-12-01,1,PLS,train,2880,0.19063168924648827,0.26543949644215453,0.6659973129264625
6,2023-12-01,1,PLS,test,330,0.20946818321614283,0.2863085880042814,0.7476157424989482
6,2023-12-01,1,XGBoost,train,2880,0.018600798901383223,0.02772038660621198,0.06458831900683655
6,2023-12-01,1,XGBoost,test,330,0.2165349723948087,0.303538033539572,0.7719861497052192
6,2023-12-01,1,LightGBM,train,2880,0.10128257919629859,0.14333043818792424,0.3546597880190964
6,2023-12-01,1,LightGBM,test,330,0.2076999785213241,0.2846182281929739,0.7559041660911014
6,2023-12-01,1,CatBoost,train,2880,0.07283220188618576,0.1029573946929802,0.253150493322842
6,2023-12-01,1,CatBoost,test,330,0.20316910763989676,0.2775549867428137,0.7381279512191594
6,2023-12-01,3,Seasonal Naive,test,270,0.2491257544654663,0.34887975497965296,0.8688333869914896
6,2023-12-01,3,Ridge,train,2880,0.18781293971226518,0.2622710801293069,0.6563107462623534
6,2023-12-01,3,Ridge,test,270,0.19728913235536913,0.2789433469333908,0.7020572211016698
6,2023-12-01,3,Lasso,train,2880,0.18685247288244047,0.2607215105262183,0.655036837425703
6,2023-12-01,3,Lasso,test,270,0.19892146070658318,0.28127290429392343,0.7061324794433391
6,2023-12-01,3,ElasticNet,train,2880,0.18623969392102488,0.26014095331579346,0.6526732939155647
6,2023-12-01,3,ElasticNet,test,270,0.19940652639729806,0.28175622634333714,0.7087470990718524
6,2023-12-01,3,PLS,train,2880,0.18738110234617922,0.261664241392902,0.6552837391433872
6,2023-12-01,3,PLS,test,270,0.20118097667561002,0.2831170307849641,0.716874658593075
6,2023-12-01,3,XGBoost,train,2880,0.01933643764520113,0.028800670092605566,0.06781430212459134
6,2023-12-01,3,XGBoost,test,270,0.22915846803446008,0.316268350946079,0.8178766888932648
6,2023-12-01,3,LightGBM,train,2880,0.09949235779489073,0.14141958930783227,0.35183625598126
6,2023-12-01,3,LightGBM,test,270,0.21535706942552352,0.3053278420073422,0.756869063368685
6,2023-12-01,3,CatBoost,train,2880,0.07444161980030807,0.10455808301004232,0.2615381761591297
6,2023-12-01,3,CatBoost,test,270,0.2120765413205171,0.3008604777512846,0.7519624303094898
6,2023-12-01,6,Seasonal Naive,test,180,0.25102139824329206,0.361870019738083,0.8312773553123004
6,2023-12-01,6,Ridge,train,2880,0.1871734872002629,0.25877374529594727,0.6591926894324233
6,2023-12-01,6,Ridge,test,180,0.20921173734227064,0.296992902082059,0.7063223881692218
6,2023-12-01,6,Lasso,train,2880,0.1867839494501127,0.257848065995351,0.6592263587303169
6,2023-12-01,6,Lasso,test,180,0.2095622075075056,0.29773093762359326,0.7071330244083169
6,2023-12-01,6,ElasticNet,train,2880,0.186243547896916,0.2572855149436376,0.65637147869044
6,2023-12-01,6,ElasticNet,test,180,0.20955029382963827,0.29798138305455635,0.7079528246491148
6,2023-12-01,6,PLS,train,2880,0.1866963089597203,0.2584024151045075,0.6574679927651268
6,2023-12-01,6,PLS,test,180,0.20944692575238122,0.29558133673731385,0.7109273447129287
6,2023-12-01,6,XGBoost,train,2880,0.01842068660541541,0.02689189888904866,0.06587832224018983
6,2023-12-01,6,XGBoost,test,180,0.23119627964137596,0.3183462304924175,0.7962598944657758
6,2023-12-01,6,LightGBM,train,2880,0.09922711824090058,0.13923515158608754,0.34937186283241284
6,2023-12-01,6,LightGBM,test,180,0.2347779606535442,0.3389191048495626,0.7880917156019573
6,2023-12-01,6,CatBoost,train,2880,0.06969828461835477,0.09649755507013208,0.2480119673373622
6,2023-12-01,6,CatBoost,test,180,0.22441696867665525,0.3073908880545508,0.7730056721777959
