State,Date,HospRisk
CONNECTICUT,2018-08-01,0.5291627469426152
CONNECTICUT,2018-09-01,0.5880623346074684
CONNECTICUT,2018-10-01,0.6467924972070324
CONNECTICUT,2018-11-01,0.4707543839002
CONNECTICUT,2018-12-01,0.1762218045112782
CONNECTICUT,2019-01-01,0.8841732979664013
CONNECTICUT,2019-02-01,0.5304414451582484
CONNECTICUT,2019-03-01,0.0
CONNECTICUT,2019-04-01,0.17669925786311697
CONNECTICUT,2019-05-01,0.412614205717654
CONNECTICUT,2019-06-01,0.41305245766212306
CONNECTICUT,2019-07-01,0.8255203726634825
CONNECTICUT,2019-08-01,0.5904581955597543
CONNECTICUT,2019-09-01,0.766690257136117
CONNECTICUT,2019-10-01,0.8250825082508251
CONNECTICUT,2019-11-01,0.2944120591179415
CONNECTICUT,2019-12-01,0.7675956542276807
CONNECTICUT,2020-01-01,0.5288828818240583
CONNECTICUT,2020-02-01,0.5885815185403178
CONNECTICUT,2020-03-01,0.5347275860020201
CONNECTICUT,2020-04-01,0.14205554371759357
CONNECTICUT,2020-05-01,0.41684035014589416
CONNECTICUT,2020-06-01,0.2673439379762064
CONNECTICUT,2020-07-01,0.5226367021624093
CONNECTICUT,2020-08-01,0.7713073659853452
CONNECTICUT,2020-09-01,0.4439652438637661
CONNECTICUT,2020-10-01,0.6939187484229119
CONNECTICUT,2020-11-01,0.315059861373661
CONNECTICUT,2020-12-01,0.3156964263164541
CONNECTICUT,2021-01-01,0.44133408990605894
CONNECTICUT,2021-02-01,0.8806693086745927
CONNECTICUT,2021-03-01,0.31314586334314526
CONNECTICUT,2021-04-01,0.0
CONNECTICUT,2021-05-01,0.37373863211660646
CONNECTICUT,2021-06-01,0.3725088470851183
CONNECTICUT,2021-07-01,0.3688449007192476
CONNECTICUT,2021-08-01,0.43076923076923074
CONNECTICUT,2021-09-01,0.43058374853909087
CONNECTICUT,2021-10-01,0.731484303565986
CONNECTICUT,2021-11-01,0.4865588127964968
CONNECTICUT,2021-12-01,0.3634381246592768
CONNECTICUT,2022-01-01,0.60790273556231
CONNECTICUT,2022-02-01,0.3614675582866438
CONNECTICUT,2022-03-01,0.5408328826392644
CONNECTICUT,2022-04-01,0.29959853795913477
CONNECTICUT,2022-05-01,0.8399832003359932
CONNECTICUT,2022-06-01,0.4204709274387314
CONNECTICUT,2022-07-01,0.6578553914239579
CONNECTICUT,2022-08-01,0.47778308647873863
CONNECTICUT,2022-09-01,0.2389200812328276
CONNECTICUT,2022-10-01,0.3584657665192974
CONNECTICUT,2022-11-01,0.6559723298944481
CONNECTICUT,2022-12-01,0.4165426956263017
CONNECTICUT,2023-01-01,0.17756732761171945
CONNECTICUT,2023-02-01,0.5332701309474432
CONNECTICUT,2023-03-01,0.6513886421507669
CONNECTICUT,2023-04-01,0.41523312373947086
CONNECTICUT,2023-05-01,0.17732592505024236
CONNECTICUT,2023-06-01,0.11770244821092278
